service,source_text,translated_text,reference_text,bleu_score,meteor_score,time_taken
groq,"Frau Präsidentin! Frau Díez González und ich hatten einige Anfragen zu bestimmten, in einer spanischen Zeitung wiedergegebenen Stellungnahmen der Vizepräsidentin, Frau de Palacio, gestellt.","Madam President, Mrs Díez González and I had put some questions regarding certain statements made by Vice-President de Palacio, as reported in a Spanish newspaper.","Madam President, Mrs Díez González and I had tabled questions on certain opinions of the Vice-President, Mrs de Palacio, which appeared in a Spanish newspaper.",0.45660521842753277,0.6920415224913495,1.561286211013794
deepl,"Die zuständigen Dienste haben sie nicht in die Tagesordnung aufgenommen, da sie der Meinung waren, sie seien schon in einer vorangegangenen Sitzung beantwortet worden.",The services responsible did not include them on the agenda as they believed they had already been answered in a previous meeting.,The competent services have not included them in the agenda on the grounds that they had been answered in a previous part-session.,0.2333378465831188,0.6956521739130435,0.2247941493988037
gemini,"Die zuständigen Dienste haben sie nicht in die Tagesordnung aufgenommen, da sie der Meinung waren, sie seien schon in einer vorangegangenen Sitzung beantwortet worden.","The relevant departments did not include it in the agenda, as they believed it had already been answered in a previous meeting.",The competent services have not included them in the agenda on the grounds that they had been answered in a previous part-session.,0.222408245490146,0.6060606060606061,1.105180025100708
groq,"Die zuständigen Dienste haben sie nicht in die Tagesordnung aufgenommen, da sie der Meinung waren, sie seien schon in einer vorangegangenen Sitzung beantwortet worden.","The competent services did not include them in the agenda, as they believed they had already been answered in a previous meeting.",The competent services have not included them in the agenda on the grounds that they had been answered in a previous part-session.,0.3259889346257788,0.7359307359307359,1.6566529273986816
deepl,"Ich bitte, diese Entscheidung zu überdenken, weil das nicht der Fall ist.","I would ask you to reconsider this decision, because this is not the case.","I would ask that they reconsider, since this is not the case.",0.40325042950627804,0.7746478873239436,0.21381568908691406
gemini,"Ich bitte, diese Entscheidung zu überdenken, weil das nicht der Fall ist.","I request that you reconsider this decision, because that is not the case.","I would ask that they reconsider, since this is not the case.",0.2925612730731506,0.7092198581560284,1.0142889022827148
groq,"Ich bitte, diese Entscheidung zu überdenken, weil das nicht der Fall ist.","I request that you reconsider this decision, because that is not the case.","I would ask that they reconsider, since this is not the case.",0.2925612730731506,0.7092198581560284,0.3258488178253174
deepl,"Die früher beantworteten Anfragen bezogen sich auf das Auftreten von Frau de Palacio in einer bestimmten Angelegenheit, nicht auf die am 18. November des vergangenen Jahres in der Tageszeitung ABC erschienenen Erklärungen.","The previously answered questions related to the appearance of Ms de Palacio in a specific matter, not to the statements published in the ABC newspaper on 18 November last year.","The questions answered previously referred to Mrs de Palacio' s intervention, on another occasion, and not to these comments which appeared in the ABC newspaper on 18 November.",0.2403479325641683,0.59375,0.3091909885406494
gemini,"Die früher beantworteten Anfragen bezogen sich auf das Auftreten von Frau de Palacio in einer bestimmten Angelegenheit, nicht auf die am 18. November des vergangenen Jahres in der Tageszeitung ABC erschienenen Erklärungen.","The previously answered inquiries related to Ms. de Palacio's involvement in a specific matter, not to the statements published in the ABC newspaper on November 18th of last year.","The questions answered previously referred to Mrs de Palacio' s intervention, on another occasion, and not to these comments which appeared in the ABC newspaper on 18 November.",0.16073034972341446,0.5,0.6518428325653076
groq,"Die früher beantworteten Anfragen bezogen sich auf das Auftreten von Frau de Palacio in einer bestimmten Angelegenheit, nicht auf die am 18. November des vergangenen Jahres in der Tageszeitung ABC erschienenen Erklärungen.","The previous answers referred to the appearance of Mrs de Palacio in a specific case, not to the statements published in the daily newspaper ABC on 18 November last year.","The questions answered previously referred to Mrs de Palacio' s intervention, on another occasion, and not to these comments which appeared in the ABC newspaper on 18 November.",0.07246637016259609,0.59375,0.4576091766357422
deepl,"Lieber Kollege, wir werden das prüfen.","Dear colleague, we will look into this.","Mr Berenguer Fuster, we shall check all this.",0.06417592064266495,0.4040404040404041,0.20976710319519043
gemini,"Lieber Kollege, wir werden das prüfen.","Dear colleague, we will check that.","Mr Berenguer Fuster, we shall check all this.",0.05440189863686198,0.40816326530612246,0.9841678142547607
groq,"Lieber Kollege, wir werden das prüfen.","Dear colleague, we will check that.","Mr Berenguer Fuster, we shall check all this.",0.05440189863686198,0.40816326530612246,0.4131898880004883
deepl,"Ich muß Ihnen aber sagen, daß ich die Lage im Moment für etwas verworren halte.",But I have to tell you that I think the situation is a bit confused at the moment.,"I admit that, at present, the matter seems to be somewhat confused.",0.016562494897332036,0.5194805194805194,0.41153717041015625
gemini,"Ich muß Ihnen aber sagen, daß ich die Lage im Moment für etwas verworren halte.","However, I must tell you that I find the situation somewhat confused at the moment.","I admit that, at present, the matter seems to be somewhat confused.",0.03440134693333791,0.5263157894736842,0.5772562026977539
groq,"Ich muß Ihnen aber sagen, daß ich die Lage im Moment für etwas verworren halte.","I must tell you, however, that I find the situation somewhat confusing at the moment.","I admit that, at present, the matter seems to be somewhat confused.",0.018167255736412834,0.5882352941176471,0.5782871246337891
deepl,"Wir werden das aber sehr genau prüfen, damit alles seine Richtigkeit hat.","However, we will check this very carefully to ensure that everything is correct.",We shall therefore look into it properly to ensure that everything is as it should be.,0.22534541122537993,0.41666666666666663,0.30384278297424316
gemini,"Wir werden das aber sehr genau prüfen, damit alles seine Richtigkeit hat.","However, we will examine this very carefully to ensure everything is correct.",We shall therefore look into it properly to ensure that everything is as it should be.,0.03645654994547954,0.3592814371257485,1.032867670059204
groq,"Wir werden das aber sehr genau prüfen, damit alles seine Richtigkeit hat.",We will check this very carefully to ensure everything is correct.,We shall therefore look into it properly to ensure that everything is as it should be.,0.03716508815024547,0.36363636363636365,0.6676251888275146
deepl,"Frau Präsidentin, ich wüßte gern, ob das Parlament in dieser Woche ein deutliches Signal unserer Unzufriedenheit bezüglich der heutigen Entscheidung, mit der eine Verlängerung des Waffenembargos gegen Indonesien abgelehnt wird, aussenden wird, zumal sich die große Mehrheit in diesem Parlament in der Vergangenheit für das Waffenembargo gegen Indonesien ausgesprochen hat.","Madam President, I would like to know whether this week Parliament will send out a clear signal of our dissatisfaction with today's decision to reject an extension of the arms embargo on Indonesia, especially as the vast majority in this Parliament have in the past been in favour of the arms embargo on Indonesia.","Madam President, I should like to know if there will be a clear message going out from Parliament this week about our discontent over today's decision refusing to renew the arms embargo on Indonesia, considering that the vast majority in this Parliament have endorsed the arms embargo in Indonesia in the past?",0.326136741934044,0.7295373665480427,0.32604408264160156
gemini,"Frau Präsidentin, ich wüßte gern, ob das Parlament in dieser Woche ein deutliches Signal unserer Unzufriedenheit bezüglich der heutigen Entscheidung, mit der eine Verlängerung des Waffenembargos gegen Indonesien abgelehnt wird, aussenden wird, zumal sich die große Mehrheit in diesem Parlament in der Vergangenheit für das Waffenembargo gegen Indonesien ausgesprochen hat.","Madam President, I would like to know whether Parliament will send a clear signal this week of our dissatisfaction with today's decision rejecting an extension of the arms embargo against Indonesia, especially since the vast majority in this Parliament has previously spoken out in favour of the arms embargo against Indonesia.","Madam President, I should like to know if there will be a clear message going out from Parliament this week about our discontent over today's decision refusing to renew the arms embargo on Indonesia, considering that the vast majority in this Parliament have endorsed the arms embargo in Indonesia in the past?",0.23276514510107865,0.6082289803220035,1.307603120803833
groq,"Frau Präsidentin, ich wüßte gern, ob das Parlament in dieser Woche ein deutliches Signal unserer Unzufriedenheit bezüglich der heutigen Entscheidung, mit der eine Verlängerung des Waffenembargos gegen Indonesien abgelehnt wird, aussenden wird, zumal sich die große Mehrheit in diesem Parlament in der Vergangenheit für das Waffenembargo gegen Indonesien ausgesprochen hat.","Madam President, I would like to know whether Parliament will send a clear signal of our dissatisfaction this week regarding the decision today to reject the extension of the arms embargo against Indonesia, especially since the large majority in this Parliament has spoken out in favour of the arms embargo against Indonesia in the past.","Madam President, I should like to know if there will be a clear message going out from Parliament this week about our discontent over today's decision refusing to renew the arms embargo on Indonesia, considering that the vast majority in this Parliament have endorsed the arms embargo in Indonesia in the past?",0.2035969656308743,0.6405693950177938,0.9651226997375488
deepl,Die heutige Entscheidung gegen eine Verlängerung des Embargos birgt angesichts der dortigen Lage eine sehr große Gefahr.,Today's decision against an extension of the embargo harbours a very great danger in view of the situation there.,Today's decision not to renew the embargo is extremely dangerous considering the situation there.,0.18325671805686514,0.6060606060606061,0.2514657974243164
gemini,Die heutige Entscheidung gegen eine Verlängerung des Embargos birgt angesichts der dortigen Lage eine sehr große Gefahr.,Today's decision against extending the embargo poses a very great danger given the situation there.,Today's decision not to renew the embargo is extremely dangerous considering the situation there.,0.23077125078149244,0.6211180124223603,1.0827558040618896
groq,Die heutige Entscheidung gegen eine Verlängerung des Embargos birgt angesichts der dortigen Lage eine sehr große Gefahr.,Today's decision against extending the embargo poses a very great danger in light of the situation there.,Today's decision not to renew the embargo is extremely dangerous considering the situation there.,0.2042819529610956,0.6134969325153374,0.3164081573486328
deepl,"Das Parlament sollte, da dies dem Wunsch der großen Mehrheit entspricht, eine entsprechende Botschaft senden.","As this is what the vast majority want, Parliament should send a message to this effect.","So Parliament should send a message, since that is the wish of the vast majority.",0.2911892337378932,0.7017543859649124,0.2731661796569824
gemini,"Das Parlament sollte, da dies dem Wunsch der großen Mehrheit entspricht, eine entsprechende Botschaft senden.","Parliament should send a corresponding message, as this reflects the wishes of the vast majority.","So Parliament should send a message, since that is the wish of the vast majority.",0.39846811316275854,0.7647058823529412,0.5277743339538574
groq,"Das Parlament sollte, da dies dem Wunsch der großen Mehrheit entspricht, eine entsprechende Botschaft senden.","The parliament should, as this corresponds to the desire of the large majority, send a corresponding message.","So Parliament should send a message, since that is the wish of the vast majority.",0.03621439574176347,0.6358381502890174,0.344696044921875
deepl,Die Ablehnung einer Verlängerung des Embargos seitens der EU-Mitgliedstaaten ist unverantwortlich.,The EU member states' refusal to extend the embargo is irresponsible.,It is irresponsible of EU Member States to refuse to renew the embargo.,0.04948748922524195,0.7194244604316546,0.8060879707336426
gemini,Die Ablehnung einer Verlängerung des Embargos seitens der EU-Mitgliedstaaten ist unverantwortlich.,The EU member states' refusal to extend the embargo is irresponsible.,It is irresponsible of EU Member States to refuse to renew the embargo.,0.04948748922524195,0.7194244604316546,0.5984530448913574
groq,Die Ablehnung einer Verlängerung des Embargos seitens der EU-Mitgliedstaaten ist unverantwortlich.,The EU member states' rejection of an extension of the embargo is irresponsible.,It is irresponsible of EU Member States to refuse to renew the embargo.,0.045466972369917126,0.6382978723404256,0.3238861560821533
deepl,"Wie bereits festgestellt wurde, ist die Lage in Indonesien äußerst instabil.","As already stated, the situation in Indonesia is extremely unstable.","As people have said, the situation there is extremely volatile.",0.11530568323789493,0.5833333333333334,0.18816328048706055
gemini,"Wie bereits festgestellt wurde, ist die Lage in Indonesien äußerst instabil.","As has already been determined, the situation in Indonesia is extremely unstable.","As people have said, the situation there is extremely volatile.",0.09669265690880861,0.5737704918032788,1.0308001041412354
groq,"Wie bereits festgestellt wurde, ist die Lage in Indonesien äußerst instabil.","As has been noted, the situation in Indonesia is extremely unstable.","As people have said, the situation there is extremely volatile.",0.1051781439830431,0.578512396694215,0.31803297996520996
deepl,Es besteht sogar die Gefahr eines Militärputsches.,There is even a risk of a military coup.,"There is, in fact, a risk of a military coup in the future.",0.3286316809332554,0.5844155844155844,0.2667081356048584
gemini,Es besteht sogar die Gefahr eines Militärputsches.,There is even the danger of a military coup.,"There is, in fact, a risk of a military coup in the future.",0.18423013495705132,0.5844155844155844,0.45762014389038086
groq,Es besteht sogar die Gefahr eines Militärputsches.,There is even a risk of a military coup.,"There is, in fact, a risk of a military coup in the future.",0.3286316809332554,0.5844155844155844,0.3168518543243408
deepl,"Wir wissen nicht, was passiert.",We don't know what will happen.,We do not know what is happening.,0.08783602619713961,0.75,0.17450428009033203
gemini,"Wir wissen nicht, was passiert.",We don't know what happened.,We do not know what is happening.,0.09054992806599667,0.759493670886076,0.44594311714172363
groq,"Wir wissen nicht, was passiert.",We don't know what's happening.,We do not know what is happening.,0.10173978273092252,0.75,0.7083110809326172
deepl,Weshalb also sollten Waffenhersteller in der EU auf Kosten unschuldiger Menschen Profite einstreichen?,So why should arms manufacturers in the EU make profits at the expense of innocent people?,So why should EU arms producers profit at the expense of innocent people?,0.44815017360408727,0.9090909090909092,0.1866130828857422
gemini,Weshalb also sollten Waffenhersteller in der EU auf Kosten unschuldiger Menschen Profite einstreichen?,So why should arms manufacturers in the EU profit at the expense of innocent people?,So why should EU arms producers profit at the expense of innocent people?,0.5533409598501607,0.9154929577464788,1.0372209548950195
groq,Weshalb also sollten Waffenhersteller in der EU auf Kosten unschuldiger Menschen Profite einstreichen?,Why should arms manufacturers in the EU make profits at the expense of innocent people?,So why should EU arms producers profit at the expense of innocent people?,0.4071220775553065,0.8450704225352113,0.3356809616088867
deepl,Dieser Punkt ist bisher nicht für die Dringlichkeitsdebatte am Donnerstag vorgesehen.,This item has not yet been scheduled for the topical and urgent debate on Thursday.,"In any event, this question is not presently included among the requests for topical and urgent debate on Thursday.",0.29785687482868906,0.5365853658536585,0.20204901695251465
gemini,Dieser Punkt ist bisher nicht für die Dringlichkeitsdebatte am Donnerstag vorgesehen.,This item is not currently scheduled for Thursday's urgent debate.,"In any event, this question is not presently included among the requests for topical and urgent debate on Thursday.",0.02767623676983501,0.39800995024875624,1.0057659149169922
groq,Dieser Punkt ist bisher nicht für die Dringlichkeitsdebatte am Donnerstag vorgesehen.,This point is not currently scheduled for the debate on urgent matters on Thursday.,"In any event, this question is not presently included among the requests for topical and urgent debate on Thursday.",0.06863124214117433,0.5392156862745098,0.3164517879486084
deepl,Arbeitsplan,Work plan,Agenda,0,0.0,0.16112375259399414
gemini,Arbeitsplan,Work plan,Agenda,0,0.0,0.946519136428833
groq,Arbeitsplan,Work plan,Agenda,0,0.0,0.2580528259277344
deepl,"Nach der Tagesordnung folgt die Prüfung des endgültigen Entwurfs der Tagesordnung, wie er nach Artikel 110 der Geschäftsordnung am Donnerstag, dem 13. Januar von der Konferenz der Präsidenten festgelegt wurde.",The next item is the examination of the final draft agenda as drawn up by the Conference of Presidents on Thursday 13 January in accordance with Rule 110 of the Rules of Procedure.,The next item is the verification of the final version of the draft agenda as drawn up by the Conference of Presidents at its meeting of 13 January pursuant to Rule 110 of the Rules of Procedure.,0.5493536334534488,0.7446808510638296,0.24130034446716309
gemini,"Nach der Tagesordnung folgt die Prüfung des endgültigen Entwurfs der Tagesordnung, wie er nach Artikel 110 der Geschäftsordnung am Donnerstag, dem 13. Januar von der Konferenz der Präsidenten festgelegt wurde.","Following the agenda, the final draft agenda, as determined by the Conference of Presidents on Thursday, 13 January, in accordance with Rule 110 of the Rules of Procedure, will be examined.",The next item is the verification of the final version of the draft agenda as drawn up by the Conference of Presidents at its meeting of 13 January pursuant to Rule 110 of the Rules of Procedure.,0.2934948505608756,0.554089709762533,0.7003891468048096
groq,"Nach der Tagesordnung folgt die Prüfung des endgültigen Entwurfs der Tagesordnung, wie er nach Artikel 110 der Geschäftsordnung am Donnerstag, dem 13. Januar von der Konferenz der Präsidenten festgelegt wurde.","Following the agenda is the examination of the final draft of the agenda as set by the Conference of Presidents on Thursday 13 January, in accordance with Rule 110 of the Rules of Procedure.",The next item is the verification of the final version of the draft agenda as drawn up by the Conference of Presidents at its meeting of 13 January pursuant to Rule 110 of the Rules of Procedure.,0.36029100591055047,0.6878306878306878,0.7441229820251465
deepl,Zu Montag und Dienstag liegen keine Änderungen vor.,There are no changes for Monday and Tuesday.,No amendments have been proposed relating to Monday and Tuesday.,0.23899976771375064,0.462962962962963,0.20086383819580078
gemini,Zu Montag und Dienstag liegen keine Änderungen vor.,There are no changes scheduled for Monday and Tuesday.,No amendments have been proposed relating to Monday and Tuesday.,0.23769263662838702,0.4587155963302752,1.0025420188903809
groq,Zu Montag und Dienstag liegen keine Änderungen vor.,There are no changes for Monday and Tuesday.,No amendments have been proposed relating to Monday and Tuesday.,0.23899976771375064,0.462962962962963,0.2819480895996094
deepl,Zum Mittwoch:,Wednesday:,Relating to Wednesday:,0.11633369384516798,0.5263157894736842,0.30156636238098145
gemini,Zum Mittwoch:,For Wednesday:,Relating to Wednesday:,0.17216896116316355,0.5128205128205129,0.9424467086791992
groq,Zum Mittwoch:,On Wednesday:,Relating to Wednesday:,0.17216896116316355,0.5128205128205129,0.24521183967590332
deepl,"Die Sozialdemokratische Fraktion beantragt, eine Erklärung der Kommission über ihre strategischen Ziele für die nächsten fünf Jahre sowie über die Verwaltungsreform der Kommission in die Tagesordnung aufzunehmen.",The Socialist Group requests that a Commission statement on its strategic objectives for the next five years and on the Commission's administrative reform be included in the agenda.,The Group of the Party of European Socialists requests that a Commission statement be included on its strategic objectives for the next five years and on the administrative reform of the Commission.,0.5110410213363522,0.8256880733944955,0.25628209114074707
gemini,"Die Sozialdemokratische Fraktion beantragt, eine Erklärung der Kommission über ihre strategischen Ziele für die nächsten fünf Jahre sowie über die Verwaltungsreform der Kommission in die Tagesordnung aufzunehmen.","The Social Democratic group requests that a statement by the Commission on its strategic objectives for the next five years, as well as on the Commission's administrative reform, be added to the agenda.",The Group of the Party of European Socialists requests that a Commission statement be included on its strategic objectives for the next five years and on the administrative reform of the Commission.,0.31177131969031857,0.7485029940119761,1.1633949279785156
groq,"Die Sozialdemokratische Fraktion beantragt, eine Erklärung der Kommission über ihre strategischen Ziele für die nächsten fünf Jahre sowie über die Verwaltungsreform der Kommission in die Tagesordnung aufzunehmen.",The Socialist Group requests the inclusion in the agenda of a declaration by the Commission on its strategic objectives for the next five years and on the administrative reform of the Commission.,The Group of the Party of European Socialists requests that a Commission statement be included on its strategic objectives for the next five years and on the administrative reform of the Commission.,0.5676927217174871,0.7878787878787878,0.37727999687194824
deepl,"Ich bitte den Antragsteller, Herrn Barón Crespo, seinen Antrag zu begründen, falls er dies wünscht.","I would ask the applicant, Mr Barón Crespo, to state the reasons for his request if he so wishes.","I would like Mr Barón Crespo, who made the request, to speak to propose it. That is, if he so wishes, of course.",0.19782301077477712,0.5300353356890459,0.21605300903320312
gemini,"Ich bitte den Antragsteller, Herrn Barón Crespo, seinen Antrag zu begründen, falls er dies wünscht.","I ask the applicant, Mr Barón Crespo, to justify his request, if he so wishes.","I would like Mr Barón Crespo, who made the request, to speak to propose it. That is, if he so wishes, of course.",0.22692453869400184,0.5357142857142858,0.6554169654846191
groq,"Ich bitte den Antragsteller, Herrn Barón Crespo, seinen Antrag zu begründen, falls er dies wünscht.","I invite the applicant, Mr Barón Crespo, to explain his request, if he so wishes.","I would like Mr Barón Crespo, who made the request, to speak to propose it. That is, if he so wishes, of course.",0.22692453869400184,0.5357142857142858,0.3223917484283447
deepl,"Danach verfahren wir wie üblich: ein Redner dafür, einer dagegen.","We then proceed as usual: one speaker in favour, one against.","Then we shall follow the usual procedure, hearing one speaker in favour and one against.",0.22098307323557723,0.6586826347305389,0.18767404556274414
gemini,"Danach verfahren wir wie üblich: ein Redner dafür, einer dagegen.","Then we proceed as usual: one speaker for, one against.","Then we shall follow the usual procedure, hearing one speaker in favour and one against.",0.08847431990973953,0.5421686746987951,0.9964160919189453
groq,"Danach verfahren wir wie üblich: ein Redner dafür, einer dagegen.","Then we proceed as usual: one speaker in favor, one against.","Then we shall follow the usual procedure, hearing one speaker in favour and one against.",0.11528573345940268,0.6586826347305389,0.31096386909484863
deepl,"Frau Präsidentin! Die Vorstellung des politischen Programms der Kommission Prodi für die gesamte Wahlperiode ging auf einen Vorschlag der Fraktion der Sozialdemokratischen Partei Europas zurück, der die einhellige Billigung der Konferenz der Präsidenten im September und auch die ausdrückliche Zustimmung von Präsident Prodi fand, der seine Zusage in seiner Antrittsrede bekräftigte.","Madam President, the presentation of the Prodi Commission's political programme for the entire parliamentary term was based on a proposal by the Group of the Party of European Socialists, which received the unanimous approval of the Conference of Presidents in September and also the express agreement of President Prodi, who reaffirmed his commitment in his inaugural speech.","Madam President, the presentation of the Prodi Commission' s political programme for the whole legislature was initially a proposal by the Group of the Party of European Socialists which was unanimously approved by the Conference of Presidents in September and which was also explicitly accepted by President Prodi, who reiterated his commitment in his inaugural speech.",0.543288711238225,0.7807308970099668,0.37474584579467773
gemini,"Frau Präsidentin! Die Vorstellung des politischen Programms der Kommission Prodi für die gesamte Wahlperiode ging auf einen Vorschlag der Fraktion der Sozialdemokratischen Partei Europas zurück, der die einhellige Billigung der Konferenz der Präsidenten im September und auch die ausdrückliche Zustimmung von Präsident Prodi fand, der seine Zusage in seiner Antrittsrede bekräftigte.","Madam President, the presentation of the Prodi Commission's political programme for the entire parliamentary term was based on a proposal from the Socialist Group in the European Parliament, which received unanimous approval from the Conference of Presidents in September and also the explicit agreement of President Prodi, who reaffirmed his commitment in his inaugural address.","Madam President, the presentation of the Prodi Commission' s political programme for the whole legislature was initially a proposal by the Group of the Party of European Socialists which was unanimously approved by the Conference of Presidents in September and which was also explicitly accepted by President Prodi, who reiterated his commitment in his inaugural speech.",0.38827898113593007,0.7333333333333334,1.38987398147583
groq,"Frau Präsidentin! Die Vorstellung des politischen Programms der Kommission Prodi für die gesamte Wahlperiode ging auf einen Vorschlag der Fraktion der Sozialdemokratischen Partei Europas zurück, der die einhellige Billigung der Konferenz der Präsidenten im September und auch die ausdrückliche Zustimmung von Präsident Prodi fand, der seine Zusage in seiner Antrittsrede bekräftigte.","Madam President! The presentation of the political programme of the Prodi Commission for the entire term of office was based on a proposal by the Group of the Party of European Socialists, which was unanimously approved by the Conference of Presidents in September and also received the explicit agreement of President Prodi, who confirmed his commitment in his opening speech.","Madam President, the presentation of the Prodi Commission' s political programme for the whole legislature was initially a proposal by the Group of the Party of European Socialists which was unanimously approved by the Conference of Presidents in September and which was also explicitly accepted by President Prodi, who reiterated his commitment in his inaugural speech.",0.48923514119272693,0.794701986754967,0.6123440265655518
deepl,"Diese Zusage ist insofern von Bedeutung, als die Kommission ein Organ ist, das nach den Verträgen das Initiativmonopol besitzt und somit grundlegend die politische und legislative Tätigkeit dieses Parlaments in den nächsten fünf Jahren gestaltet.",This commitment is significant in that the Commission is an institution that has a monopoly on initiative under the Treaties and will therefore fundamentally shape the political and legislative activities of this Parliament over the next five years.,"This commitment is important because the Commission is a body with a monopoly of initiative in accordance with the Treaties and, therefore, basically dictates this Parliament' s political and legislative activity for the next five years.",0.21755804970777276,0.6516290726817043,0.2117140293121338
gemini,"Diese Zusage ist insofern von Bedeutung, als die Kommission ein Organ ist, das nach den Verträgen das Initiativmonopol besitzt und somit grundlegend die politische und legislative Tätigkeit dieses Parlaments in den nächsten fünf Jahren gestaltet.","This commitment is significant because the Commission is an institution that, according to the Treaties, holds a monopoly on initiative and therefore fundamentally shapes the political and legislative activities of this Parliament over the next five years.","This commitment is important because the Commission is a body with a monopoly of initiative in accordance with the Treaties and, therefore, basically dictates this Parliament' s political and legislative activity for the next five years.",0.2452733110703438,0.7250000000000001,1.2587890625
groq,"Diese Zusage ist insofern von Bedeutung, als die Kommission ein Organ ist, das nach den Verträgen das Initiativmonopol besitzt und somit grundlegend die politische und legislative Tätigkeit dieses Parlaments in den nächsten fünf Jahren gestaltet.","This commitment is significant in that the Commission is a body that, under the Treaties, holds the monopoly on initiative and thus fundamentally shapes the political and legislative activity of this Parliament for the next five years.","This commitment is important because the Commission is a body with a monopoly of initiative in accordance with the Treaties and, therefore, basically dictates this Parliament' s political and legislative activity for the next five years.",0.33565245497184654,0.7250000000000001,0.46005678176879883
deepl,"Ich möchte auch daran erinnern, daß dieses Parlament in der vorangegangenen Wahlperiode Präsident Prodi zweimal sein Vertrauen ausgesprochen hat; in dieser Wahlperiode sprach es ihm im Juli erneut sein Vertrauen aus, und dann, als die neue Kommission im Amt war, gab es im September erneut ein Vertrauensvotum für die Kommission insgesamt.","I would also like to remind you that, in the previous parliamentary term, this Parliament expressed its confidence in President Prodi twice; in this parliamentary term, it expressed its confidence in him again in July, and then, when the new Commission was in office, there was another vote of confidence in the Commission as a whole in September.","I would also like to point out, Madam President, that this Parliament voted to express its confidence in President Prodi during the previous legislature. It did so again during this legislature, in July, and then, in September, it voted once more to approve the whole Commission.",0.2230837373313448,0.6702898550724637,0.33583784103393555
gemini,"Ich möchte auch daran erinnern, daß dieses Parlament in der vorangegangenen Wahlperiode Präsident Prodi zweimal sein Vertrauen ausgesprochen hat; in dieser Wahlperiode sprach es ihm im Juli erneut sein Vertrauen aus, und dann, als die neue Kommission im Amt war, gab es im September erneut ein Vertrauensvotum für die Kommission insgesamt.","I would also like to remind you that this Parliament gave President Prodi its confidence twice during the previous parliamentary term; during this term, it again expressed its confidence in him in July, and then, once the new Commission was in office, it gave the Commission as a whole another vote of confidence in September.","I would also like to point out, Madam President, that this Parliament voted to express its confidence in President Prodi during the previous legislature. It did so again during this legislature, in July, and then, in September, it voted once more to approve the whole Commission.",0.22699047818754323,0.6946983546617916,1.375472068786621
groq,"Ich möchte auch daran erinnern, daß dieses Parlament in der vorangegangenen Wahlperiode Präsident Prodi zweimal sein Vertrauen ausgesprochen hat; in dieser Wahlperiode sprach es ihm im Juli erneut sein Vertrauen aus, und dann, als die neue Kommission im Amt war, gab es im September erneut ein Vertrauensvotum für die Kommission insgesamt.","I would also like to recall that this Parliament expressed its confidence in President Prodi twice during the previous term of office; during this term of office, it again expressed its confidence in him in July, and then, once the new Commission was in office, there was again a vote of confidence in the Commission as a whole in September.","I would also like to point out, Madam President, that this Parliament voted to express its confidence in President Prodi during the previous legislature. It did so again during this legislature, in July, and then, in September, it voted once more to approve the whole Commission.",0.24146260274306128,0.6884057971014494,0.5246238708496094
deepl,"Somit hatte die Kommission bereits genügend Zeit, ihr Programm zu erarbeiten, und wir, um es kennenlernen und den Bürgern erklären zu können.",This means that the Commission has already had enough time to draw up its programme and we have had enough time to get to know it and explain it to the citizens.,There has therefore been enough time for the Commission to prepare its programme and for us to become familiar with it and explain it to our citizens.,0.18789215077812893,0.5964912280701754,0.21960186958312988
gemini,"Somit hatte die Kommission bereits genügend Zeit, ihr Programm zu erarbeiten, und wir, um es kennenlernen und den Bürgern erklären zu können.","Therefore, the Commission already had sufficient time to develop its program, and we to familiarize ourselves with it and explain it to the citizens.",There has therefore been enough time for the Commission to prepare its programme and for us to become familiar with it and explain it to our citizens.,0.22536453058221606,0.6093189964157706,0.5811970233917236
groq,"Somit hatte die Kommission bereits genügend Zeit, ihr Programm zu erarbeiten, und wir, um es kennenlernen und den Bürgern erklären zu können.","Thus, the Commission has already had sufficient time to draw up its programme, and we, to get to know it and be able to explain it to citizens.",There has therefore been enough time for the Commission to prepare its programme and for us to become familiar with it and explain it to our citizens.,0.05775107557288739,0.5633802816901409,0.44570064544677734
deepl,"In diesem Sinne erinnere ich an die Entschließung vom 15. September, in der empfohlen wurde, den Vorschlag in der kürzestmöglichen Frist vorzulegen.","With this in mind, I would remind you of the resolution of 15 September, which recommended that the proposal be submitted in the shortest possible time.","To this end, I would like to remind you of the resolution of 15 September, which recommended that the proposal be presented as soon as possible.",0.5609689900416855,0.7586206896551724,0.2185380458831787
gemini,"In diesem Sinne erinnere ich an die Entschließung vom 15. September, in der empfohlen wurde, den Vorschlag in der kürzestmöglichen Frist vorzulegen.","In this spirit, I would like to remind you of the resolution of 15 September, which recommended submitting the proposal as soon as possible.","To this end, I would like to remind you of the resolution of 15 September, which recommended that the proposal be presented as soon as possible.",0.6817941997194842,0.8680555555555556,1.1353671550750732
groq,"In diesem Sinne erinnere ich an die Entschließung vom 15. September, in der empfohlen wurde, den Vorschlag in der kürzestmöglichen Frist vorzulegen.","In this connection, I recall the resolution of 15 September, which recommended that the proposal be presented within the shortest possible time frame.","To this end, I would like to remind you of the resolution of 15 September, which recommended that the proposal be presented as soon as possible.",0.4611350414181628,0.627177700348432,0.395766019821167
