service,source_text,translated_text,reference_text,bleu_score,meteor_score,time_taken
deepl,Today's decision not to renew the embargo is extremely dangerous considering the situation there.,La decisión de hoy de no renovar el embargo es extremadamente peligrosa teniendo en cuenta la situación allí.,La decisión de hoy de no renovar el embargo es extremadamente peligrosa teniendo en cuenta la situación de ese país.,0.8082374773588928,0.8653846153846154,0.2364039421081543
gemini,Today's decision not to renew the embargo is extremely dangerous considering the situation there.,La decisión de hoy de no renovar el embargo es extremadamente peligrosa considerando la situación allí.,La decisión de hoy de no renovar el embargo es extremadamente peligrosa teniendo en cuenta la situación de ese país.,0.5767595137617552,0.7281553398058253,1.0450859069824219
groq,Today's decision not to renew the embargo is extremely dangerous considering the situation there.,La decisión de hoy de no renovar el embargo es extremadamente peligrosa considerando la situación allí.,La decisión de hoy de no renovar el embargo es extremadamente peligrosa teniendo en cuenta la situación de ese país.,0.5767595137617552,0.7281553398058253,0.34140586853027344
deepl,"So Parliament should send a message, since that is the wish of the vast majority.","Así que el Parlamento debería enviar un mensaje, ya que ese es el deseo de la gran mayoría.","Por lo tanto, el Parlamento debe enviar un mensaje, ya que ése es el deseo de la inmensa mayoría.",0.427151851512942,0.6880733944954128,0.2227339744567871
gemini,"So Parliament should send a message, since that is the wish of the vast majority.","Por lo tanto, el Parlamento debería enviar un mensaje, ya que ese es el deseo de la gran mayoría.","Por lo tanto, el Parlamento debe enviar un mensaje, ya que ése es el deseo de la inmensa mayoría.",0.6147881529512643,0.8636363636363636,0.5708107948303223
groq,"So Parliament should send a message, since that is the wish of the vast majority.","Así que el Parlamento debería enviar un mensaje, ya que esa es la voluntad de la gran mayoría.","Por lo tanto, el Parlamento debe enviar un mensaje, ya que ése es el deseo de la inmensa mayoría.",0.29123793453900104,0.5963302752293578,0.34197115898132324
deepl,It is irresponsible of EU Member States to refuse to renew the embargo.,Es una irresponsabilidad por parte de los Estados miembros de la UE negarse a renovar el embargo.,Es irresponsable por parte de los Estados Miembros de la UE negarse a renovar el embargo.,0.6654377827941901,0.935672514619883,0.2001490592956543
gemini,It is irresponsible of EU Member States to refuse to renew the embargo.,Es irresponsable que los Estados miembros de la UE se nieguen a renovar el embargo.,Es irresponsable por parte de los Estados Miembros de la UE negarse a renovar el embargo.,0.34207886492149525,0.7692307692307693,1.0336177349090576
groq,It is irresponsible of EU Member States to refuse to renew the embargo.,Es irresponsable por parte de los Estados miembros de la UE negarse a renovar el embargo.,Es irresponsable por parte de los Estados Miembros de la UE negarse a renovar el embargo.,0.8282477531331041,1.0,0.3579258918762207
deepl,"As people have said, the situation there is extremely volatile.","Como ya se ha dicho, la situación allí es extremadamente volátil.","Como ha dicho la gente, la situación allí es extremadamente precaria.",0.45258880078905583,0.7692307692307693,0.16802525520324707
gemini,"As people have said, the situation there is extremely volatile.","Como se ha dicho, la situación allí es extremadamente volátil.","Como ha dicho la gente, la situación allí es extremadamente precaria.",0.4564968731624414,0.7751937984496126,0.47916078567504883
groq,"As people have said, the situation there is extremely volatile.","Como han dicho las personas, la situación allí es extremadamente volátil.","Como ha dicho la gente, la situación allí es extremadamente precaria.",0.4211813371894875,0.7692307692307693,0.43959498405456543
deepl,"There is, in fact, a risk of a military coup in the future.","De hecho, existe el riesgo de un golpe militar en el futuro.","De hecho, existe el riesgo de un golpe militar en el futuro.",1.0,1.0,0.18749308586120605
gemini,"There is, in fact, a risk of a military coup in the future.","De hecho, existe el riesgo de un golpe militar en el futuro.","De hecho, existe el riesgo de un golpe militar en el futuro.",1.0,1.0,0.47363805770874023
groq,"There is, in fact, a risk of a military coup in the future.","De hecho, existe el riesgo de un golpe de estado en el futuro.","De hecho, existe el riesgo de un golpe militar en el futuro.",0.7241577342575828,0.9219858156028369,0.30351686477661133
deepl,We do not know what is happening.,No sabemos lo que está ocurriendo.,No sabemos lo que está ocurriendo allí.,0.7289545183625967,0.8860759493670886,0.15092015266418457
gemini,We do not know what is happening.,No sabemos lo que está pasando.,No sabemos lo que está ocurriendo allí.,0.5578002860768766,0.759493670886076,1.0043962001800537
groq,We do not know what is happening.,No sabemos qué está sucediendo.,No sabemos lo que está ocurriendo allí.,0.07356556000975763,0.5128205128205129,0.29318714141845703
deepl,So why should EU arms producers profit at the expense of innocent people?,"Entonces, ¿por qué los productores de armas de la UE deben beneficiarse a costa de personas inocentes?",¿Por qué tienen que beneficiarse los productores de armas de la UE a expensas de gente inocente?,0.3527295712700594,0.7734806629834254,0.24468708038330078
gemini,So why should EU arms producers profit at the expense of innocent people?,"Entonces, ¿por qué deberían beneficiarse los productores de armas de la UE a expensas de personas inocentes?",¿Por qué tienen que beneficiarse los productores de armas de la UE a expensas de gente inocente?,0.5632098085888197,0.8287292817679559,0.570626974105835
groq,So why should EU arms producers profit at the expense of innocent people?,¿Por qué entonces los productores de armas de la UE deben obtener beneficios a expensas de personas inocentes!,¿Por qué tienen que beneficiarse los productores de armas de la UE a expensas de gente inocente?,0.40856390592219133,0.7182320441988951,0.35578227043151855
deepl,"In any event, this question is not presently included among the requests for topical and urgent debate on Thursday.","En cualquier caso, esta cuestión no figura actualmente entre las solicitudes de debate de actualidad y urgencia para el jueves.","En cualquier caso, este tema no figura ahora mismo entre las demandas de urgencia para el jueves próximo.",0.2672825520622499,0.693069306930693,0.19905614852905273
gemini,"In any event, this question is not presently included among the requests for topical and urgent debate on Thursday.","En cualquier caso, esta pregunta no está incluida actualmente entre las solicitudes de debate temático y urgente del jueves.","En cualquier caso, este tema no figura ahora mismo entre las demandas de urgencia para el jueves próximo.",0.15362208233245514,0.4975124378109453,1.1079280376434326
groq,"In any event, this question is not presently included among the requests for topical and urgent debate on Thursday.","En cualquier caso, esta cuestión no está incluida actualmente entre las solicitudes de debate temático y urgente del jueves.","En cualquier caso, este tema no figura ahora mismo entre las demandas de urgencia para el jueves próximo.",0.15362208233245514,0.4975124378109453,0.3576090335845947
deepl,Agenda,Agenda,Orden de los trabajos,0,0.0,0.17093896865844727
gemini,Agenda,Agenda,Orden de los trabajos,0,0.0,0.39600586891174316
groq,Agenda,Orden del día,Orden de los trabajos,0.0814136751754278,0.25641025641025644,0.255953311920166
deepl,The next item is the verification of the final version of the draft agenda as drawn up by the Conference of Presidents at its meeting of 13 January pursuant to Rule 110 of the Rules of Procedure.,"De conformidad con el orden del día, se procede a la verificación del proyecto definitivo de orden del día establecido, de conformidad con el artículo 110 del Reglamento, por la Conferencia de Presidentes en su reunión del 13 de enero.","De conformidad con el orden del día, se procede a examinar el proyecto definitivo de orden del día, establecido de conformidad con el artículo 110 del Reglamento en la Conferencia de Presidentes, el jueves 13 de enero.",0.6023535224209352,0.8958837772397095,0.28473591804504395
gemini,The next item is the verification of the final version of the draft agenda as drawn up by the Conference of Presidents at its meeting of 13 January pursuant to Rule 110 of the Rules of Procedure.,"El siguiente punto es la verificación de la versión definitiva del proyecto de orden del día, tal como lo elaboró la Conferencia de Presidentes en su reunión del 13 de enero, de conformidad con el artículo 110 del Reglamento.","De conformidad con el orden del día, se procede a examinar el proyecto definitivo de orden del día, establecido de conformidad con el artículo 110 del Reglamento en la Conferencia de Presidentes, el jueves 13 de enero.",0.3457748246255596,0.6569343065693432,0.7311668395996094
groq,The next item is the verification of the final version of the draft agenda as drawn up by the Conference of Presidents at its meeting of 13 January pursuant to Rule 110 of the Rules of Procedure.,El siguiente punto es la verificación de la versión definitiva del proyecto de orden del día elaborado por la Conferencia de Presidentes en su reunión del 13 de enero de conformidad con el artículo 110 del Reglamento.,"De conformidad con el orden del día, se procede a examinar el proyecto definitivo de orden del día, establecido de conformidad con el artículo 110 del Reglamento en la Conferencia de Presidentes, el jueves 13 de enero.",0.32337175388009853,0.6142506142506142,0.42845916748046875
deepl,No amendments have been proposed relating to Monday and Tuesday.,No se han propuesto enmiendas relativas al lunes y al martes.,"En lo relativo al lunes y al martes, no hay modificaciones.",0.30527785817943404,0.5426356589147286,0.15979385375976562
gemini,No amendments have been proposed relating to Monday and Tuesday.,No se han propuesto enmiendas relacionadas con el lunes y el martes.,"En lo relativo al lunes y al martes, no hay modificaciones.",0.039073802494525016,0.38461538461538464,0.498028039932251
groq,No amendments have been proposed relating to Monday and Tuesday.,No se han propuesto enmiendas relacionadas con el lunes y el martes.,"En lo relativo al lunes y al martes, no hay modificaciones.",0.039073802494525016,0.38461538461538464,0.6807830333709717
deepl,Relating to Wednesday:,Relativo al miércoles:,Miércoles :,0.08034284189446518,0.9090909090909091,0.15036702156066895
gemini,Relating to Wednesday:,Relativo al miércoles:,Miércoles :,0.08034284189446518,0.9090909090909091,0.5342710018157959
groq,Relating to Wednesday:,Relacionado con el miércoles:,Miércoles :,0.05372849659117709,0.8695652173913043,0.4255199432373047
deepl,The Group of the Party of European Socialists requests that a Commission statement be included on its strategic objectives for the next five years and on the administrative reform of the Commission.,El Grupo del Partido de los Socialistas Europeos solicita que se incluya una declaración de la Comisión sobre sus objetivos estratégicos para los próximos cinco años y sobre la reforma administrativa de la Comisión.,"El Grupo del Partido de los Socialistas Europeos solicita que se incluya una declaración de la Comisión sobre sus objetivos estratégicos para los próximos cinco años, así como sobre la reforma administrativa de la Comisión.",0.8721827599607718,0.923913043478261,0.2740490436553955
gemini,The Group of the Party of European Socialists requests that a Commission statement be included on its strategic objectives for the next five years and on the administrative reform of the Commission.,El Grupo del Partido de los Socialistas Europeos solicita que se incluya una declaración de la Comisión sobre sus objetivos estratégicos para los próximos cinco años y sobre la reforma administrativa de la Comisión.,"El Grupo del Partido de los Socialistas Europeos solicita que se incluya una declaración de la Comisión sobre sus objetivos estratégicos para los próximos cinco años, así como sobre la reforma administrativa de la Comisión.",0.8721827599607718,0.923913043478261,0.6364612579345703
groq,The Group of the Party of European Socialists requests that a Commission statement be included on its strategic objectives for the next five years and on the administrative reform of the Commission.,El Grupo del Partido Socialista Europeo solicita que se incluya una declaración de la Comisión sobre sus objetivos estratégicos para los próximos cinco años y sobre la reforma administrativa de la Comisión.,"El Grupo del Partido de los Socialistas Europeos solicita que se incluya una declaración de la Comisión sobre sus objetivos estratégicos para los próximos cinco años, así como sobre la reforma administrativa de la Comisión.",0.7112960824276175,0.8743169398907104,0.483489990234375
deepl,"I would like Mr Barón Crespo, who made the request, to speak to propose it. That is, if he so wishes, of course.","Me gustaría que el Sr. Barón Crespo, autor de la solicitud, interviniera para proponerla. Si así lo desea, por supuesto.","Desearía que el Sr. Barón Crespo, autor de la petición, interviniera para justificarla, si a él le parece adecuado, por supuesto.",0.44961741321680637,0.6563706563706563,0.19730615615844727
gemini,"I would like Mr Barón Crespo, who made the request, to speak to propose it. That is, if he so wishes, of course.","Me gustaría que el señor Barón Crespo, quien hizo la solicitud, hablara para proponerla. Eso es, si así lo desea, por supuesto.","Desearía que el Sr. Barón Crespo, autor de la petición, interviniera para justificarla, si a él le parece adecuado, por supuesto.",0.1563968654529605,0.5343511450381679,1.1587209701538086
groq,"I would like Mr Barón Crespo, who made the request, to speak to propose it. That is, if he so wishes, of course.","Me gustaría que el Sr. Barón Crespo, que hizo la solicitud, hablara para proponerla. Es decir, si así lo desea, por supuesto.","Desearía que el Sr. Barón Crespo, autor de la petición, interviniera para justificarla, si a él le parece adecuado, por supuesto.",0.28495577603220296,0.5725190839694656,0.4799211025238037
deepl,"Then we shall follow the usual procedure, hearing one speaker in favour and one against.","A continuación, seguiremos el procedimiento habitual, escuchando a un orador a favor y a otro en contra.","Como siempre, escucharemos a un orador a favor y a otro en contra.",0.5220981806658138,0.7741935483870968,0.1944267749786377
gemini,"Then we shall follow the usual procedure, hearing one speaker in favour and one against.","Entonces seguiremos el procedimiento habitual, escuchando a un orador a favor y a otro en contra.","Como siempre, escucharemos a un orador a favor y a otro en contra.",0.5856596027429395,0.7843137254901962,1.0618009567260742
groq,"Then we shall follow the usual procedure, hearing one speaker in favour and one against.","Luego seguiremos el procedimiento habitual, escuchando a un orador a favor y otro en contra.","Como siempre, escucharemos a un orador a favor y a otro en contra.",0.4385068972747104,0.7236842105263157,0.3759009838104248
deepl,"Madam President, the presentation of the Prodi Commission' s political programme for the whole legislature was initially a proposal by the Group of the Party of European Socialists which was unanimously approved by the Conference of Presidents in September and which was also explicitly accepted by President Prodi, who reiterated his commitment in his inaugural speech.","Señora Presidenta, la presentación del programa político de la Comisión Prodi para toda la legislatura fue inicialmente una propuesta del Grupo del Partido de los Socialistas Europeos que fue aprobada por unanimidad por la Conferencia de Presidentes en septiembre y que también fue explícitamente aceptada por el Presidente Prodi, quien reiteró su compromiso en su discurso de investidura.","Señora Presidenta, la presentación del programa político de la Comisión Prodi para toda la legislatura fue inicialmente una propuesta del Grupo del Partido de los Socialistas Europeos que logró la unanimidad de la Conferencia de Presidentes en septiembre y también la aceptación explícita del Presidente Prodi, que reiteró su compromiso en su discurso de investidura.",0.7126988590149541,0.8747855917667238,0.3683607578277588
gemini,"Madam President, the presentation of the Prodi Commission' s political programme for the whole legislature was initially a proposal by the Group of the Party of European Socialists which was unanimously approved by the Conference of Presidents in September and which was also explicitly accepted by President Prodi, who reiterated his commitment in his inaugural speech.","Señora Presidenta, la presentación del programa político de la Comisión Prodi para toda la legislatura fue inicialmente una propuesta del Grupo del Partido de los Socialistas Europeos que fue aprobada por unanimidad por la Conferencia de Presidentes en septiembre y que también fue explícitamente aceptada por el Presidente Prodi, quien reiteró su compromiso en su discurso inaugural.","Señora Presidenta, la presentación del programa político de la Comisión Prodi para toda la legislatura fue inicialmente una propuesta del Grupo del Partido de los Socialistas Europeos que logró la unanimidad de la Conferencia de Presidentes en septiembre y también la aceptación explícita del Presidente Prodi, que reiteró su compromiso en su discurso de investidura.",0.6766239596690272,0.8419243986254296,1.4424948692321777
groq,"Madam President, the presentation of the Prodi Commission' s political programme for the whole legislature was initially a proposal by the Group of the Party of European Socialists which was unanimously approved by the Conference of Presidents in September and which was also explicitly accepted by President Prodi, who reiterated his commitment in his inaugural speech.","Señora Presidenta, la presentación del programa político de la Comisión Prodi para toda la legislatura fue inicialmente una propuesta del Grupo del Partido Socialista Europeo que fue aprobada por unanimidad por la Conferencia de Presidentes en septiembre y que también fue explícitamente aceptada por el presidente Prodi, quien reiteró su compromiso en su discurso inaugural.","Señora Presidenta, la presentación del programa político de la Comisión Prodi para toda la legislatura fue inicialmente una propuesta del Grupo del Partido de los Socialistas Europeos que logró la unanimidad de la Conferencia de Presidentes en septiembre y también la aceptación explícita del Presidente Prodi, que reiteró su compromiso en su discurso de investidura.",0.6019310133102067,0.8103448275862069,0.7202930450439453
deepl,"This commitment is important because the Commission is a body with a monopoly of initiative in accordance with the Treaties and, therefore, basically dictates this Parliament' s political and legislative activity for the next five years.","Este compromiso es importante porque la Comisión es un órgano con el monopolio de la iniciativa de conformidad con los Tratados y, por tanto, dicta básicamente la actividad política y legislativa de este Parlamento para los próximos cinco años.","Tiene importancia este compromiso en la medida en que la Comisión es un organismo que tiene el monopolio de la iniciativa de acuerdo con los Tratados y, por lo tanto, configura básicamente lo que va a ser la actividad política y legislativa de este Parlamento en los próximos cincos años.",0.3685628279094657,0.655105973025048,0.2694969177246094
gemini,"This commitment is important because the Commission is a body with a monopoly of initiative in accordance with the Treaties and, therefore, basically dictates this Parliament' s political and legislative activity for the next five years.","Este compromiso es importante porque la Comisión es un órgano con monopolio de iniciativa de acuerdo con los Tratados y, por lo tanto, dicta básicamente la actividad política y legislativa de este Parlamento para los próximos cinco años.","Tiene importancia este compromiso en la medida en que la Comisión es un organismo que tiene el monopolio de la iniciativa de acuerdo con los Tratados y, por lo tanto, configura básicamente lo que va a ser la actividad política y legislativa de este Parlamento en los próximos cincos años.",0.4033180447076844,0.6563706563706564,0.8002529144287109
groq,"This commitment is important because the Commission is a body with a monopoly of initiative in accordance with the Treaties and, therefore, basically dictates this Parliament' s political and legislative activity for the next five years.","Este compromiso es importante porque la Comisión es un organismo con monopolio de iniciativa de acuerdo con los Tratados y, por lo tanto, básicamente dicta la actividad política y legislativa de este Parlamento para los próximos cinco años.","Tiene importancia este compromiso en la medida en que la Comisión es un organismo que tiene el monopolio de la iniciativa de acuerdo con los Tratados y, por lo tanto, configura básicamente lo que va a ser la actividad política y legislativa de este Parlamento en los próximos cincos años.",0.4229590189421739,0.6756756756756757,0.6644730567932129
deepl,"I would also like to point out, Madam President, that this Parliament voted to express its confidence in President Prodi during the previous legislature. It did so again during this legislature, in July, and then, in September, it voted once more to approve the whole Commission.","También quiero señalar, señora Presidenta, que este Parlamento votó a favor de expresar su confianza en el Presidente Prodi durante la anterior legislatura. Volvió a hacerlo en esta legislatura, en julio, y luego, en septiembre, volvió a votar la aprobación de toda la Comisión.","Recuerdo además, señora Presidenta, que este Parlamento votó en dos ocasiones en la anterior legislatura su confianza en el Presidente Prodi; en esta legislatura la votó de nuevo en julio y después, con la nueva Comisión en funciones, volvió en septiembre a darle un voto de confianza a toda la Comisión.",0.3219621001938269,0.6548672566371682,0.22916817665100098
gemini,"I would also like to point out, Madam President, that this Parliament voted to express its confidence in President Prodi during the previous legislature. It did so again during this legislature, in July, and then, in September, it voted once more to approve the whole Commission.","También quisiera señalar, señora Presidenta, que este Parlamento votó para expresar su confianza en el Presidente Prodi durante la legislatura anterior. Lo hizo de nuevo durante esta legislatura, en julio, y luego, en septiembre, votó una vez más para aprobar toda la Comisión.","Recuerdo además, señora Presidenta, que este Parlamento votó en dos ocasiones en la anterior legislatura su confianza en el Presidente Prodi; en esta legislatura la votó de nuevo en julio y después, con la nueva Comisión en funciones, volvió en septiembre a darle un voto de confianza a toda la Comisión.",0.2897910584802438,0.5851063829787235,1.3275070190429688
groq,"I would also like to point out, Madam President, that this Parliament voted to express its confidence in President Prodi during the previous legislature. It did so again during this legislature, in July, and then, in September, it voted once more to approve the whole Commission.","También me gustaría señalar, señora Presidenta, que este Parlamento votó para expresar su confianza en el presidente Prodi durante la legislatura anterior. Lo hizo de nuevo durante esta legislatura, en julio, y luego, en septiembre, votó una vez más para aprobar toda la Comisión.","Recuerdo además, señora Presidenta, que este Parlamento votó en dos ocasiones en la anterior legislatura su confianza en el Presidente Prodi; en esta legislatura la votó de nuevo en julio y después, con la nueva Comisión en funciones, volvió en septiembre a darle un voto de confianza a toda la Comisión.",0.2513218506792262,0.584070796460177,0.6241347789764404
deepl,There has therefore been enough time for the Commission to prepare its programme and for us to become familiar with it and explain it to our citizens.,"Por lo tanto, ha habido tiempo suficiente para que la Comisión prepare su programa y para que nosotros nos familiaricemos con él y lo expliquemos a nuestros ciudadanos.","Por lo tanto, ya ha habido tiempo suficiente para que la Comisión prepare su programa y para que nosotros lo podamos conocer y podamos explicárselo a los ciudadanos.",0.5982315693611618,0.8000000000000002,0.25431299209594727
gemini,There has therefore been enough time for the Commission to prepare its programme and for us to become familiar with it and explain it to our citizens.,"Por lo tanto, ha habido tiempo suficiente para que la Comisión prepare su programa y para que nosotros nos familiaricemos con él y lo expliquemos a nuestros ciudadanos.","Por lo tanto, ya ha habido tiempo suficiente para que la Comisión prepare su programa y para que nosotros lo podamos conocer y podamos explicárselo a los ciudadanos.",0.5982315693611618,0.8000000000000002,1.1845970153808594
groq,There has therefore been enough time for the Commission to prepare its programme and for us to become familiar with it and explain it to our citizens.,"Por lo tanto, ha habido suficiente tiempo para que la Comisión prepare su programa y para que nosotros nos familiaricemos con él y se lo expliquemos a nuestros ciudadanos.","Por lo tanto, ya ha habido tiempo suficiente para que la Comisión prepare su programa y para que nosotros lo podamos conocer y podamos explicárselo a los ciudadanos.",0.4660952525264508,0.79734219269103,0.4040188789367676
deepl,"To this end, I would like to remind you of the resolution of 15 September, which recommended that the proposal be presented as soon as possible.","Para ello, me gustaría recordarles la resolución del 15 de septiembre, que recomendaba presentar la propuesta lo antes posible.","En este sentido recuerdo la resolución del 15 de septiembre, en la que se recomendaba que se presentara la propuesta en el plazo más breve posible.",0.2511686845677962,0.47445255474452563,0.20613813400268555
gemini,"To this end, I would like to remind you of the resolution of 15 September, which recommended that the proposal be presented as soon as possible.","Con este fin, quisiera recordarles la resolución del 15 de septiembre, que recomendaba que la propuesta se presentara lo antes posible.","En este sentido recuerdo la resolución del 15 de septiembre, en la que se recomendaba que se presentara la propuesta en el plazo más breve posible.",0.2876352129602223,0.6159420289855071,1.1832849979400635
groq,"To this end, I would like to remind you of the resolution of 15 September, which recommended that the proposal be presented as soon as possible.","Con este fin, me gustaría recordarles la resolución del 15 de septiembre, que recomendaba que la propuesta se presentara lo antes posible.","En este sentido recuerdo la resolución del 15 de septiembre, en la que se recomendaba que se presentara la propuesta en el plazo más breve posible.",0.288522010377383,0.6137184115523465,0.781174898147583
deepl,"The events of last week - which originated outside the Conference of Presidents, that Conference being used simply to corroborate and ratify decisions taken elsewhere - present us with a dilemma. Either the Commission is not ready to present this programme, in which case it should clarify it.","Los acontecimientos de la semana pasada -que se originaron fuera de la Conferencia de Presidentes, ya que ésta se utilizó simplemente para corroborar y ratificar decisiones tomadas en otro lugar- nos plantean un dilema. O bien la Comisión no está preparada para presentar este programa, en cuyo caso debería aclararlo.",Los hechos ocurridos la semana pasada -que se han originado al margen de la Conferencia de Presidentes y utilizándola sólo para corroborar y ratificar decisiones tomadas fuera de ella- plantean un dilema: o bien la Comisión no está en condiciones de presentar ese programa (en ese caso convendría que lo aclarara.,0.32595607316886144,0.6481481481481481,0.24595999717712402
gemini,"The events of last week - which originated outside the Conference of Presidents, that Conference being used simply to corroborate and ratify decisions taken elsewhere - present us with a dilemma. Either the Commission is not ready to present this programme, in which case it should clarify it.","Los acontecimientos de la semana pasada —que se originaron fuera de la Conferencia de Presidentes, utilizándose dicha Conferencia simplemente para corroborar y ratificar decisiones tomadas en otro lugar— nos plantean un dilema. O bien la Comisión no está preparada para presentar este programa, en cuyo caso debería aclararlo.",Los hechos ocurridos la semana pasada -que se han originado al margen de la Conferencia de Presidentes y utilizándola sólo para corroborar y ratificar decisiones tomadas fuera de ella- plantean un dilema: o bien la Comisión no está en condiciones de presentar ese programa (en ese caso convendría que lo aclarara.,0.28267467884547126,0.6133828996282529,1.352613925933838
groq,"The events of last week - which originated outside the Conference of Presidents, that Conference being used simply to corroborate and ratify decisions taken elsewhere - present us with a dilemma. Either the Commission is not ready to present this programme, in which case it should clarify it.","Los acontecimientos de la semana pasada - que se originaron fuera de la Conferencia de Presidentes, siendo utilizada esta simplemente para corroborar y ratificar decisiones tomadas en otro lugar - nos plantean un dilema. O la Comisión no está preparada para presentar este programa, en cuyo caso debería aclararlo.",Los hechos ocurridos la semana pasada -que se han originado al margen de la Conferencia de Presidentes y utilizándola sólo para corroborar y ratificar decisiones tomadas fuera de ella- plantean un dilema: o bien la Comisión no está en condiciones de presentar ese programa (en ese caso convendría que lo aclarara.,0.2623533565195538,0.6122448979591837,0.7921500205993652
deepl,"According to its President, it is in a position to do so.","Según su Presidente, está en condiciones de hacerlo.","Según palabras de su Presidente, está en condiciones de hacerlo.",0.7398067488982616,0.847457627118644,0.17072296142578125
gemini,"According to its President, it is in a position to do so.","Según su presidente, está en condiciones de hacerlo.","Según palabras de su Presidente, está en condiciones de hacerlo.",0.5570438815301075,0.847457627118644,0.511836051940918
groq,"According to its President, it is in a position to do so.","Según su presidente, está en posición de hacerlo.","Según palabras de su Presidente, está en condiciones de hacerlo.",0.1545533642391428,0.7627118644067797,0.29520416259765625
deepl,"Given that the Commission is represented by Vice-President de Palacio, I believe that, before voting, it would help if the Commission could let us know how ready it is to present this programme, as agreed. Alternatively, Parliament is not ready to examine this programme, as some appear to be suggesting.","Dado que la Comisión está representada por la Vicepresidenta de Palacio, creo que, antes de votar, sería útil que la Comisión nos dijera hasta qué punto está dispuesta a presentar este programa, tal como se ha acordado. Alternativamente, el Parlamento no está preparado para examinar este programa, como algunos parecen sugerir.","Dado que la Comisión está representada por la Vicepresidenta, Sra. de Palacio, creo que antes de votar sería conveniente conocer la situación de la Comisión en relación con su disponibilidad para presentar el programa, tal como se había convenido); o bien el Parlamento no está en condiciones de examinar este programa, como parece que pretenden algunos.",0.36201219472834706,0.6456692913385828,0.3532369136810303
gemini,"Given that the Commission is represented by Vice-President de Palacio, I believe that, before voting, it would help if the Commission could let us know how ready it is to present this programme, as agreed. Alternatively, Parliament is not ready to examine this programme, as some appear to be suggesting.","Dado que la Comisión está representada por la Vicepresidenta de Palacio, creo que, antes de votar, sería útil que la Comisión nos hiciera saber su grado de preparación para presentar este programa, según lo acordado. De lo contrario, el Parlamento no está preparado para examinar este programa, como algunos parecen sugerir.","Dado que la Comisión está representada por la Vicepresidenta, Sra. de Palacio, creo que antes de votar sería conveniente conocer la situación de la Comisión en relación con su disponibilidad para presentar el programa, tal como se había convenido); o bien el Parlamento no está en condiciones de examinar este programa, como parece que pretenden algunos.",0.32400792743656776,0.6456692913385828,1.3301312923431396
groq,"Given that the Commission is represented by Vice-President de Palacio, I believe that, before voting, it would help if the Commission could let us know how ready it is to present this programme, as agreed. Alternatively, Parliament is not ready to examine this programme, as some appear to be suggesting.","Dado que la Comisión está representada por la Vicepresidenta De Palacio, creo que, antes de votar, sería útil que la Comisión nos informara sobre su disposición para presentar este programa, como se acordó. Alternativamente, el Parlamento no está listo para examinar este programa, como parecen sugerir algunos.","Dado que la Comisión está representada por la Vicepresidenta, Sra. de Palacio, creo que antes de votar sería conveniente conocer la situación de la Comisión en relación con su disponibilidad para presentar el programa, tal como se había convenido); o bien el Parlamento no está en condiciones de examinar este programa, como parece que pretenden algunos.",0.3123902922168913,0.6497622820919177,0.6128828525543213
deepl,"In my opinion, this second hypothesis would imply the failure of Parliament in its duty as a Parliament, as well as introducing an original thesis, an unknown method which consists of making political groups aware, in writing, of a speech concerning the Commission' s programme a week earlier - and not a day earlier, as had been agreed - bearing in mind that the legislative programme will be discussed in February, so we could forego the debate, since on the next day our citizens will hear about it in the press and on the Internet and Parliament will no longer have to worry about it.","En mi opinión, esta segunda hipótesis implicaría la dejación del Parlamento en su deber como tal, además de introducir una tesis original, un método desconocido que consiste en dar a conocer a los grupos políticos, por escrito, una intervención relativa al programa de la Comisión una semana antes -y no un día antes, como se había acordado-, teniendo en cuenta que el programa legislativo se debatirá en febrero, por lo que podríamos renunciar al debate, ya que al día siguiente nuestros ciudadanos se enterarán por la prensa e Internet y el Parlamento ya no tendrá que preocuparse por ello.","En mi opinión, esta segunda hipótesis significaría hacer dejación de nuestras responsabilidades como Parlamento, además de introducir una tesis original, un método desconocido consistente en dar a conocer a los grupos políticos por escrito el discurso programático de la Comisión una semana antes -y no el día antes, como se había convenido-, teniendo en cuenta que el programa legislativo se discutirá en febrero, de tal manera que podríamos prescindir del debate, porque al día siguiente la prensa e Internet lo habrían dado a conocer a todos los ciudadanos y el Parlamento no tendría ya por qué ocuparse del asunto.",0.4573116743466701,0.7369402985074627,0.5186769962310791
